seqnames,start,end,width,LoopAnchors,Enhancers,Promoters
chr22,43004158,43004813,656,NA,purple,NA
chr22,43036132,43036588,457,NA,NA,blue
chr22,43109946,43110232,287,NA,NA,blue
chr22,43164643,43165188,546,NA,NA,NA
chr22,43206396,43207004,609,NA,NA,NA
chr22,43257093,43257970,878,green,NA,NA
chr22,43290366,43291054,689,NA,NA,NA
chr22,43341910,43342433,524,NA,NA,NA
chr22,43369970,43370614,645,NA,NA,NA
chr22,43377631,43378332,702,NA,NA,NA
chr22,43482140,43482403,264,NA,purple,NA
chr22,43995916,43996430,515,green,purple,NA
chr22,44030795,44031483,689,NA,purple,NA
chr22,44193114,44193867,754,NA,NA,NA
chr22,44291932,44292354,423,NA,NA,NA
chr22,44595884,44596297,414,NA,NA,NA
chr22,44620118,44620532,415,NA,NA,NA
chr22,44667823,44668331,509,NA,NA,blue
chr22,44670619,44671113,495,NA,NA,NA
chr22,44677151,44678203,1053,NA,NA,NA
chr22,44729105,44729380,276,NA,NA,NA
chr22,44730160,44730504,345,NA,NA,NA
chr22,45234217,45235115,899,NA,NA,NA
chr22,45241085,45241647,563,NA,NA,blue
chr22,45336767,45337541,775,NA,NA,NA
chr22,45413937,45414219,283,NA,NA,blue
chr22,45437357,45437683,327,NA,NA,NA
chr22,45504973,45505281,309,NA,NA,NA
chr22,45864504,45865013,510,NA,NA,NA
chr22,46239306,46240048,743,NA,NA,NA
chr22,46250807,46251338,532,NA,NA,blue
chr22,46562461,46562811,351,NA,NA,NA
chr22,46613943,46614962,1020,NA,purple,NA
chr22,46649311,46649937,627,NA,NA,NA
chr22,46650057,46650388,332,NA,NA,NA
chr22,46672890,46673270,381,NA,purple,NA
chr22,46673880,46674287,408,NA,purple,NA
chr22,46674511,46675289,779,NA,purple,NA
chr22,46686785,46687155,371,NA,NA,NA
chr22,46734974,46735543,570,NA,NA,NA
chr22,46738824,46739274,451,NA,NA,blue
chr22,46770655,46771238,584,NA,purple,NA
chr22,46774448,46774917,470,NA,purple,NA
chr22,46895830,46896170,341,NA,NA,NA
chr22,46942413,46943475,1063,NA,purple,NA
chr22,47090577,47091622,1046,NA,NA,NA
chr22,49657761,49658165,405,NA,NA,blue
chr22,49704954,49706035,1082,NA,NA,NA
chr22,49807832,49808695,864,NA,purple,NA
chr22,49811455,49811839,385,NA,purple,NA
chr22,49825788,49826182,395,NA,NA,NA
chr22,49838559,49839057,499,NA,NA,blue
chr22,49847884,49848181,298,green,NA,NA
chr22,49849745,49850187,443,green,NA,blue
chr22,49925363,49925786,424,green,purple,NA
chr22,49934014,49935197,1184,green,NA,blue
chr22,49936889,49937674,786,green,NA,NA
chr22,49966793,49967860,1068,NA,purple,NA
chr22,49971824,49972737,914,NA,NA,NA
chr22,50112665,50113038,374,NA,purple,NA
chr22,50178082,50178574,493,NA,NA,NA
chr22,50184421,50185338,918,NA,NA,blue
chr22,50219533,50219890,358,NA,NA,NA
chr22,50251614,50252350,737,green,NA,blue
chr22,50292438,50293890,1453,green,purple,NA
chr22,50399757,50400760,1004,NA,purple,NA
chr22,50445074,50445531,458,NA,purple,NA
chr22,50529588,50530059,472,green,NA,blue
chr22,50547151,50547625,475,green,NA,NA
chr22,50548222,50548761,540,green,purple,NA
chr22,50670694,50672419,1726,NA,NA,blue
chr22,50775068,50775574,507,NA,NA,NA
chrX,283200,283951,752,NA,purple,NA
chrX,285770,286113,344,NA,NA,NA
chrX,324074,324637,564,NA,NA,NA
chrX,868055,868400,346,NA,NA,NA
chrX,1248385,1249223,839,NA,purple,NA
chrX,1462676,1463218,543,NA,purple,NA
chrX,1502190,1502690,501,NA,purple,NA
chrX,1546712,1547307,596,NA,purple,NA
chrX,1658191,1658480,290,NA,purple,NA
chrX,1661720,1662174,455,NA,purple,NA
chrX,2498721,2499218,498,NA,NA,NA
chrX,2713370,2713993,624,NA,purple,NA
chrX,2781734,2782292,559,NA,NA,NA
chrX,2927941,2928764,824,NA,NA,NA
chrX,3711464,3712578,1115,NA,NA,NA
chrX,4754274,4755847,1574,NA,NA,NA
chrX,12973312,12973888,577,NA,NA,blue
chrX,20218721,20219330,610,NA,NA,NA
chrX,39905453,39906113,661,NA,NA,NA
chrX,40006620,40007038,419,NA,NA,NA
chrX,40011443,40012962,1520,NA,NA,NA
chrX,40083867,40084461,595,NA,NA,NA
chrX,40099703,40100115,413,NA,NA,NA
chrX,40167848,40168493,646,NA,NA,NA
chrX,40177141,40177481,341,NA,NA,blue
chrX,42715115,42715787,673,NA,NA,NA
chrX,49184529,49185196,668,NA,purple,NA
chrX,56233627,56234177,551,NA,NA,NA
chrX,114584047,114584817,771,NA,NA,blue
chrX,119619390,119620020,631,NA,purple,NA
chrX,119694076,119694632,557,NA,NA,blue
chrX,129677888,129678147,260,NA,NA,NA
chrX,129741997,129742880,884,NA,NA,NA
chrX,130072164,130072843,680,NA,NA,NA
chrX,150736295,150736845,551,NA,purple,NA
chrX,153922057,153922626,570,NA,purple,NA
chrX,153949013,153949460,448,NA,purple,NA
chrX,153968730,153969139,410,NA,NA,blue
chrX,154396788,154397153,366,NA,NA,NA
